Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t2	123	3	21
patient1	p1_t2	123	4	17
patient1	p1_t2	123	5	32
patient1	p1_t2	123	6	0
patient1	p1_t2	123	7	26
patient1	p1_t2	124	1	0
patient1	p1_t2	124	2	0
patient1	p1_t2	124	3	32
patient1	p1_t2	124	4	12
patient1	p1_t2	124	5	25
patient1	p1_t2	124	6	1
patient1	p1_t2	124	7	29
patient1	p1_t2	125	1	0
patient1	p1_t2	125	2	0
patient1	p1_t2	125	3	42
patient1	p1_t2	125	4	4
patient1	p1_t2	125	5	30
patient1	p1_t2	125	6	0
patient1	p1_t2	125	7	24
patient1	p1_t2	126	1	0
patient1	p1_t2	126	2	17
patient1	p1_t2	126	3	13
patient1	p1_t2	126	4	21
patient1	p1_t2	126	5	29
patient1	p1_t2	126	6	0
patient1	p1_t2	126	7	20
patient1	p1_t2	127	1	0
patient1	p1_t2	127	2	24
patient1	p1_t2	127	3	1
patient1	p1_t2	127	4	15
patient1	p1_t2	127	5	31
patient1	p1_t2	127	6	1
patient1	p1_t2	127	7	28
patient1	p1_t2	128	1	0
patient1	p1_t2	128	2	0
patient1	p1_t2	128	3	37
patient1	p1_t2	128	4	11
patient1	p1_t2	128	5	30
patient1	p1_t2	128	6	1
patient1	p1_t2	128	7	19
patient1	p1_t2	129	1	0
patient1	p1_t2	129	2	0
patient1	p1_t2	129	3	21
patient1	p1_t2	129	4	18
patient1	p1_t2	129	5	37
patient1	p1_t2	129	6	0
patient1	p1_t2	129	7	22
patient1	p1_t2	130	1	0
patient1	p1_t2	130	2	0
patient1	p1_t2	130	3	26
patient1	p1_t2	130	4	23
patient1	p1_t2	130	5	30
patient1	p1_t2	130	6	1
patient1	p1_t2	130	7	20
patient1	p1_t2	131	1	0
patient1	p1_t2	131	2	1
patient1	p1_t2	131	3	24
patient1	p1_t2	131	4	18
patient1	p1_t2	131	5	31
patient1	p1_t2	131	6	1
patient1	p1_t2	131	7	25
patient1	p1_t2	132	1	0
patient1	p1_t2	132	2	11
patient1	p1_t2	132	3	10
patient1	p1_t2	132	4	24
patient1	p1_t2	132	5	36
patient1	p1_t2	132	6	0
patient1	p1_t2	132	7	19
patient1	p1_t2	133	1	0
patient1	p1_t2	133	2	0
patient1	p1_t2	133	3	55
patient1	p1_t2	133	4	0
patient1	p1_t2	133	5	38
patient1	p1_t2	133	6	1
patient1	p1_t2	133	7	6
patient1	p1_t2	134	1	0
patient1	p1_t2	134	2	4
patient1	p1_t2	134	3	11
patient1	p1_t2	134	4	21
patient1	p1_t2	134	5	40
patient1	p1_t2	134	6	0
patient1	p1_t2	134	7	22
patient1	p1_t2	135	1	0
patient1	p1_t2	135	2	0
patient1	p1_t2	135	3	62
patient1	p1_t2	135	4	0
patient1	p1_t2	135	5	37
patient1	p1_t2	135	6	1
patient1	p1_t2	135	7	0
patient1	p1_t2	136	1	0
patient1	p1_t2	136	2	0
patient1	p1_t2	136	3	36
patient1	p1_t2	136	4	6
patient1	p1_t2	136	5	36
patient1	p1_t2	136	6	1
patient1	p1_t2	136	7	21
patient1	p1_t2	137	1	0
patient1	p1_t2	137	2	21
patient1	p1_t2	137	3	2
patient1	p1_t2	137	4	14
patient1	p1_t2	137	5	35
patient1	p1_t2	137	6	1
patient1	p1_t2	137	7	27
patient1	p1_t2	138	1	0
patient1	p1_t2	138	2	0
patient1	p1_t2	138	3	19
patient1	p1_t2	138	4	13
patient1	p1_t2	138	5	33
patient1	p1_t2	138	6	0
patient1	p1_t2	138	7	28
patient1	p1_t2	139	1	0
patient1	p1_t2	139	2	0
patient1	p1_t2	139	3	40
patient1	p1_t2	139	4	6
patient1	p1_t2	139	5	32
patient1	p1_t2	139	6	1
patient1	p1_t2	139	7	20
patient1	p1_t2	140	1	0
patient1	p1_t2	140	2	21
patient1	p1_t2	140	3	3
patient1	p1_t2	140	4	21
patient1	p1_t2	140	5	32
patient1	p1_t2	140	6	0
patient1	p1_t2	140	7	22
patient1	p1_t2	141	1	0
patient1	p1_t2	141	2	9
patient1	p1_t2	141	3	20
patient1	p1_t2	141	4	19
patient1	p1_t2	141	5	28
patient1	p1_t2	141	6	0
patient1	p1_t2	141	7	23
patient1	p1_t2	142	1	0
patient1	p1_t2	142	2	0
patient1	p1_t2	142	3	45
patient1	p1_t2	142	4	0
patient1	p1_t2	142	5	34
patient1	p1_t2	142	6	1
patient1	p1_t2	142	7	17
patient1	p1_t2	143	1	0
patient1	p1_t2	143	2	22
patient1	p1_t2	143	3	0
patient1	p1_t2	143	4	25
patient1	p1_t2	143	5	36
patient1	p1_t2	143	6	0
patient1	p1_t2	143	7	17
patient1	p1_t2	144	1	0
patient1	p1_t2	144	2	0
patient1	p1_t2	144	3	16
patient1	p1_t2	144	4	33
patient1	p1_t2	144	5	33
patient1	p1_t2	144	6	0
patient1	p1_t2	144	7	18
patient1	p1_t2	145	1	0
patient1	p1_t2	145	2	0
patient1	p1_t2	145	3	5
patient1	p1_t2	145	4	37
patient1	p1_t2	145	5	37
patient1	p1_t2	145	6	1
patient1	p1_t2	145	7	17
patient1	p1_t2	146	1	0
patient1	p1_t2	146	2	21
patient1	p1_t2	146	3	7
patient1	p1_t2	146	4	16
patient1	p1_t2	146	5	29
patient1	p1_t2	146	6	0
patient1	p1_t2	146	7	27
patient1	p1_t2	147	1	0
patient1	p1_t2	147	2	15
patient1	p1_t2	147	3	5
patient1	p1_t2	147	4	21
patient1	p1_t2	147	5	36
patient1	p1_t2	147	6	0
patient1	p1_t2	147	7	22
patient1	p1_t2	148	1	0
patient1	p1_t2	148	2	4
patient1	p1_t2	148	3	22
patient1	p1_t2	148	4	21
patient1	p1_t2	148	5	31
patient1	p1_t2	148	6	0
patient1	p1_t2	148	7	20
patient1	p1_t2	149	1	0
patient1	p1_t2	149	2	16
patient1	p1_t2	149	3	11
patient1	p1_t2	149	4	20
patient1	p1_t2	149	5	31
patient1	p1_t2	149	6	0
patient1	p1_t2	149	7	22
patient1	p1_t2	150	1	0
patient1	p1_t2	150	2	0
patient1	p1_t2	150	3	27
patient1	p1_t2	150	4	18
patient1	p1_t2	150	5	30
patient1	p1_t2	150	6	0
patient1	p1_t2	150	7	25
patient1	p1_t2	151	1	0
patient1	p1_t2	151	2	0
patient1	p1_t2	151	3	16
patient1	p1_t2	151	4	27
patient1	p1_t2	151	5	30
patient1	p1_t2	151	6	1
patient1	p1_t2	151	7	25
patient1	p1_t2	152	1	0
patient1	p1_t2	152	2	0
patient1	p1_t2	152	3	24
patient1	p1_t2	152	4	26
patient1	p1_t2	152	5	28
patient1	p1_t2	152	6	1
patient1	p1_t2	152	7	21
patient1	p1_t2	153	1	0
patient1	p1_t2	153	2	19
patient1	p1_t2	153	3	7
patient1	p1_t2	153	4	21
patient1	p1_t2	153	5	31
patient1	p1_t2	153	6	1
patient1	p1_t2	153	7	21
patient1	p1_t2	154	1	0
patient1	p1_t2	154	2	5
patient1	p1_t2	154	3	18
patient1	p1_t2	154	4	22
patient1	p1_t2	154	5	34
patient1	p1_t2	154	6	0
patient1	p1_t2	154	7	21
patient1	p1_t2	155	1	0
patient1	p1_t2	155	2	11
patient1	p1_t2	155	3	4
patient1	p1_t2	155	4	22
patient1	p1_t2	155	5	42
patient1	p1_t2	155	6	1
patient1	p1_t2	155	7	20
patient1	p1_t2	156	1	0
patient1	p1_t2	156	2	1
patient1	p1_t2	156	3	30
patient1	p1_t2	156	4	17
patient1	p1_t2	156	5	27
patient1	p1_t2	156	6	0
patient1	p1_t2	156	7	25
patient1	p1_t2	157	1	0
patient1	p1_t2	157	2	0
patient1	p1_t2	157	3	69
patient1	p1_t2	157	4	0
patient1	p1_t2	157	5	28
patient1	p1_t2	157	6	0
patient1	p1_t2	157	7	0
patient1	p1_t2	158	1	0
patient1	p1_t2	158	2	0
patient1	p1_t2	158	3	57
patient1	p1_t2	158	4	0
patient1	p1_t2	158	5	37
patient1	p1_t2	158	6	0
patient1	p1_t2	158	7	6
patient1	p1_t2	159	1	0
patient1	p1_t2	159	2	7
patient1	p1_t2	159	3	18
patient1	p1_t2	159	4	23
patient1	p1_t2	159	5	32
patient1	p1_t2	159	6	0
patient1	p1_t2	159	7	19
patient1	p1_t2	160	1	0
patient1	p1_t2	160	2	0
patient1	p1_t2	160	3	18
patient1	p1_t2	160	4	20
patient1	p1_t2	160	5	39
patient1	p1_t2	160	6	0
patient1	p1_t2	160	7	23
patient1	p1_t2	161	1	0
patient1	p1_t2	161	2	0
patient1	p1_t2	161	3	7
patient1	p1_t2	161	4	32
patient1	p1_t2	161	5	41
patient1	p1_t2	161	6	0
patient1	p1_t2	161	7	20
patient1	p1_t2	162	1	0
patient1	p1_t2	162	2	24
patient1	p1_t2	162	3	2
patient1	p1_t2	162	4	19
patient1	p1_t2	162	5	30
patient1	p1_t2	162	6	1
patient1	p1_t2	162	7	24
patient1	p1_t2	163	1	0
patient1	p1_t2	163	2	6
patient1	p1_t2	163	3	20
patient1	p1_t2	163	4	18
patient1	p1_t2	163	5	32
patient1	p1_t2	163	6	1
patient1	p1_t2	163	7	23
patient1	p1_t2	164	1	0
patient1	p1_t2	164	2	13
patient1	p1_t2	164	3	8
patient1	p1_t2	164	4	20
patient1	p1_t2	164	5	35
patient1	p1_t2	164	6	1
patient1	p1_t2	164	7	22
patient1	p1_t2	165	1	0
patient1	p1_t2	165	2	12
patient1	p1_t2	165	3	2
patient1	p1_t2	165	4	20
patient1	p1_t2	165	5	41
patient1	p1_t2	165	6	1
patient1	p1_t2	165	7	23
patient1	p1_t2	166	1	0
patient1	p1_t2	166	2	10
patient1	p1_t2	166	3	15
patient1	p1_t2	166	4	25
patient1	p1_t2	166	5	33
patient1	p1_t2	166	6	1
patient1	p1_t2	166	7	15
patient1	p1_t2	167	1	0
patient1	p1_t2	167	2	0
patient1	p1_t2	167	3	25
patient1	p1_t2	167	4	23
patient1	p1_t2	167	5	29
patient1	p1_t2	167	6	0
patient1	p1_t2	167	7	19
patient1	p1_t2	168	1	0
patient1	p1_t2	168	2	20
patient1	p1_t2	168	3	0
patient1	p1_t2	168	4	22
patient1	p1_t2	168	5	36
patient1	p1_t2	168	6	1
patient1	p1_t2	168	7	21
patient1	p1_t2	169	1	0
patient1	p1_t2	169	2	16
patient1	p1_t2	169	3	11
patient1	p1_t2	169	4	16
patient1	p1_t2	169	5	32
patient1	p1_t2	169	6	0
patient1	p1_t2	169	7	25
patient1	p1_t2	170	1	0
patient1	p1_t2	170	2	0
patient1	p1_t2	170	3	25
patient1	p1_t2	170	4	15
patient1	p1_t2	170	5	39
patient1	p1_t2	170	6	0
patient1	p1_t2	170	7	21
patient1	p1_t2	171	1	0
patient1	p1_t2	171	2	0
patient1	p1_t2	171	3	27
patient1	p1_t2	171	4	22
patient1	p1_t2	171	5	30
patient1	p1_t2	171	6	1
patient1	p1_t2	171	7	20
patient1	p1_t2	172	1	0
patient1	p1_t2	172	2	18
patient1	p1_t2	172	3	7
patient1	p1_t2	172	4	21
patient1	p1_t2	172	5	32
patient1	p1_t2	172	6	0
patient1	p1_t2	172	7	21
patient1	p1_t2	173	1	0
patient1	p1_t2	173	2	19
patient1	p1_t2	173	3	0
patient1	p1_t2	173	4	17
patient1	p1_t2	173	5	41
patient1	p1_t2	173	6	0
patient1	p1_t2	173	7	23
patient1	p1_t2	174	1	0
patient1	p1_t2	174	2	6
patient1	p1_t2	174	3	13
patient1	p1_t2	174	4	20
patient1	p1_t2	174	5	38
patient1	p1_t2	174	6	0
patient1	p1_t2	174	7	23
patient1	p1_t2	175	1	0
patient1	p1_t2	175	2	0
patient1	p1_t2	175	3	19
patient1	p1_t2	175	4	20
patient1	p1_t2	175	5	38
patient1	p1_t2	175	6	0
patient1	p1_t2	175	7	23
patient1	p1_t2	176	1	0
patient1	p1_t2	176	2	7
patient1	p1_t2	176	3	26
patient1	p1_t2	176	4	21
patient1	p1_t2	176	5	24
patient1	p1_t2	176	6	0
patient1	p1_t2	176	7	22
patient1	p1_t2	177	1	0
patient1	p1_t2	177	2	0
patient1	p1_t2	177	3	19
patient1	p1_t2	177	4	19
patient1	p1_t2	177	5	38
patient1	p1_t2	177	6	0
patient1	p1_t2	177	7	24
patient1	p1_t2	178	1	0
patient1	p1_t2	178	2	5
patient1	p1_t2	178	3	18
patient1	p1_t2	178	4	15
patient1	p1_t2	178	5	35
patient1	p1_t2	178	6	0
patient1	p1_t2	178	7	27
patient1	p1_t2	179	1	0
patient1	p1_t2	179	2	0
patient1	p1_t2	179	3	12
patient1	p1_t2	179	4	35
patient1	p1_t2	179	5	33
patient1	p1_t2	179	6	0
patient1	p1_t2	179	7	19
patient1	p1_t2	180	1	0
patient1	p1_t2	180	2	0
patient1	p1_t2	180	3	31
patient1	p1_t2	180	4	27
patient1	p1_t2	180	5	26
patient1	p1_t2	180	6	0
patient1	p1_t2	180	7	16
patient1	p1_t2	181	1	0
patient1	p1_t2	181	2	0
patient1	p1_t2	181	3	18
patient1	p1_t2	181	4	21
patient1	p1_t2	181	5	39
patient1	p1_t2	181	6	0
patient1	p1_t2	181	7	22
patient1	p1_t2	182	1	0
patient1	p1_t2	182	2	7
patient1	p1_t2	182	3	17
patient1	p1_t2	182	4	21
patient1	p1_t2	182	5	33
patient1	p1_t2	182	6	0
patient1	p1_t2	182	7	22
patient1	p1_t2	183	1	0
patient1	p1_t2	183	2	3
patient1	p1_t2	183	3	17
patient1	p1_t2	183	4	23
patient1	p1_t2	183	5	36
patient1	p1_t2	183	6	1
patient1	p1_t2	183	7	19
patient1	p1_t2	184	1	0
patient1	p1_t2	184	2	16
patient1	p1_t2	184	3	0
patient1	p1_t2	184	4	23
patient1	p1_t2	184	5	33
patient1	p1_t2	184	6	0
patient1	p1_t2	184	7	28
patient1	p1_t2	185	1	0
patient1	p1_t2	185	2	0
patient1	p1_t2	185	3	34
patient1	p1_t2	185	4	6
patient1	p1_t2	185	5	41
patient1	p1_t2	185	6	0
patient1	p1_t2	185	7	19
patient1	p1_t2	186	1	0
patient1	p1_t2	186	2	0
patient1	p1_t2	186	3	33
patient1	p1_t2	186	4	6
patient1	p1_t2	186	5	37
patient1	p1_t2	186	6	1
patient1	p1_t2	186	7	23
patient1	p1_t2	187	1	0
patient1	p1_t2	187	2	24
patient1	p1_t2	187	3	0
patient1	p1_t2	187	4	20
patient1	p1_t2	187	5	32
patient1	p1_t2	187	6	1
patient1	p1_t2	187	7	22
patient1	p1_t2	188	1	0
patient1	p1_t2	188	2	18
patient1	p1_t2	188	3	6
patient1	p1_t2	188	4	21
patient1	p1_t2	188	5	33
patient1	p1_t2	188	6	1
patient1	p1_t2	188	7	21
patient1	p1_t2	189	1	0
patient1	p1_t2	189	2	5
patient1	p1_t2	189	3	7
patient1	p1_t2	189	4	20
patient1	p1_t2	189	5	38
patient1	p1_t2	189	6	1
patient1	p1_t2	189	7	23
patient1	p1_t2	190	1	0
patient1	p1_t2	190	2	0
patient1	p1_t2	190	3	25
patient1	p1_t2	190	4	18
patient1	p1_t2	190	5	34
patient1	p1_t2	190	6	0
patient1	p1_t2	190	7	22
patient1	p1_t2	191	1	0
patient1	p1_t2	191	2	6
patient1	p1_t2	191	3	10
patient1	p1_t2	191	4	19
patient1	p1_t2	191	5	42
patient1	p1_t2	191	6	0
patient1	p1_t2	191	7	23
patient1	p1_t2	192	1	0
patient1	p1_t2	192	2	0
patient1	p1_t2	192	3	44
patient1	p1_t2	192	4	6
patient1	p1_t2	192	5	29
patient1	p1_t2	192	6	1
patient1	p1_t2	192	7	19
patient1	p1_t2	193	1	0
patient1	p1_t2	193	2	22
patient1	p1_t2	193	3	9
patient1	p1_t2	193	4	21
patient1	p1_t2	193	5	27
patient1	p1_t2	193	6	1
patient1	p1_t2	193	7	19
patient1	p1_t2	194	1	0
patient1	p1_t2	194	2	0
patient1	p1_t2	194	3	35
patient1	p1_t2	194	4	19
patient1	p1_t2	194	5	27
patient1	p1_t2	194	6	1
patient1	p1_t2	194	7	16
patient1	p1_t2	195	1	0
patient1	p1_t2	195	2	5
patient1	p1_t2	195	3	17
patient1	p1_t2	195	4	22
patient1	p1_t2	195	5	35
patient1	p1_t2	195	6	0
patient1	p1_t2	195	7	21
patient1	p1_t2	196	1	0
patient1	p1_t2	196	2	14
patient1	p1_t2	196	3	12
patient1	p1_t2	196	4	22
patient1	p1_t2	196	5	32
patient1	p1_t2	196	6	0
patient1	p1_t2	196	7	20
patient1	p1_t2	197	1	0
patient1	p1_t2	197	2	0
patient1	p1_t2	197	3	71
patient1	p1_t2	197	4	0
patient1	p1_t2	197	5	29
patient1	p1_t2	197	6	0
patient1	p1_t2	197	7	0
patient1	p1_t2	198	1	0
patient1	p1_t2	198	2	0
patient1	p1_t2	198	3	57
patient1	p1_t2	198	4	0
patient1	p1_t2	198	5	31
patient1	p1_t2	198	6	0
patient1	p1_t2	198	7	12
patient1	p1_t2	199	1	0
patient1	p1_t2	199	2	0
patient1	p1_t2	199	3	38
patient1	p1_t2	199	4	6
patient1	p1_t2	199	5	32
patient1	p1_t2	199	6	1
patient1	p1_t2	199	7	23
patient1	p1_t2	200	1	0
patient1	p1_t2	200	2	0
patient1	p1_t2	200	3	19
patient1	p1_t2	200	4	20
patient1	p1_t2	200	5	36
patient1	p1_t2	200	6	1
patient1	p1_t2	200	7	23
patient1	p1_t2	201	1	0
patient1	p1_t2	201	2	15
patient1	p1_t2	201	3	14
patient1	p1_t2	201	4	18
patient1	p1_t2	201	5	28
patient1	p1_t2	201	6	1
patient1	p1_t2	201	7	24
patient1	p1_t2	202	1	0
patient1	p1_t2	202	2	3
patient1	p1_t2	202	3	19
patient1	p1_t2	202	4	18
patient1	p1_t2	202	5	34
patient1	p1_t2	202	6	1
patient1	p1_t2	202	7	25
patient1	p1_t2	203	1	0
patient1	p1_t2	203	2	2
patient1	p1_t2	203	3	24
patient1	p1_t2	203	4	27
patient1	p1_t2	203	5	29
patient1	p1_t2	203	6	1
patient1	p1_t2	203	7	15
patient1	p1_t2	204	1	0
patient1	p1_t2	204	2	5
patient1	p1_t2	204	3	10
patient1	p1_t2	204	4	23
patient1	p1_t2	204	5	41
patient1	p1_t2	204	6	1
patient1	p1_t2	204	7	20
patient1	p1_t2	205	1	0
patient1	p1_t2	205	2	23
patient1	p1_t2	205	3	0
patient1	p1_t2	205	4	17
patient1	p1_t2	205	5	33
patient1	p1_t2	205	6	1
patient1	p1_t2	205	7	26
patient1	p1_t2	206	1	0
patient1	p1_t2	206	2	0
patient1	p1_t2	206	3	18
patient1	p1_t2	206	4	19
patient1	p1_t2	206	5	38
patient1	p1_t2	206	6	1
patient1	p1_t2	206	7	24
patient1	p1_t2	207	1	0
patient1	p1_t2	207	2	7
patient1	p1_t2	207	3	11
patient1	p1_t2	207	4	34
patient1	p1_t2	207	5	30
patient1	p1_t2	207	6	0
patient1	p1_t2	207	7	18
patient1	p1_t2	208	1	0
patient1	p1_t2	208	2	0
patient1	p1_t2	208	3	26
patient1	p1_t2	208	4	23
patient1	p1_t2	208	5	30
patient1	p1_t2	208	6	1
patient1	p1_t2	208	7	20
patient1	p1_t2	209	1	0
patient1	p1_t2	209	2	0
patient1	p1_t2	209	3	44
patient1	p1_t2	209	4	0
patient1	p1_t2	209	5	38
patient1	p1_t2	209	6	1
patient1	p1_t2	209	7	17
patient1	p1_t2	210	1	0
patient1	p1_t2	210	2	3
patient1	p1_t2	210	3	22
patient1	p1_t2	210	4	23
patient1	p1_t2	210	5	32
patient1	p1_t2	210	6	1
patient1	p1_t2	210	7	19
patient1	p1_t2	211	1	0
patient1	p1_t2	211	2	18
patient1	p1_t2	211	3	0
patient1	p1_t2	211	4	23
patient1	p1_t2	211	5	39
patient1	p1_t2	211	6	0
patient1	p1_t2	211	7	20
patient1	p1_t2	212	1	0
patient1	p1_t2	212	2	0
patient1	p1_t2	212	3	21
patient1	p1_t2	212	4	18
patient1	p1_t2	212	5	36
patient1	p1_t2	212	6	1
patient1	p1_t2	212	7	24
patient1	p1_t2	213	1	0
patient1	p1_t2	213	2	27
patient1	p1_t2	213	3	3
patient1	p1_t2	213	4	20
patient1	p1_t2	213	5	27
patient1	p1_t2	213	6	0
patient1	p1_t2	213	7	23
patient1	p1_t2	214	1	0
patient1	p1_t2	214	2	16
patient1	p1_t2	214	3	3
patient1	p1_t2	214	4	24
patient1	p1_t2	214	5	37
patient1	p1_t2	214	6	0
patient1	p1_t2	214	7	19
patient1	p1_t2	215	1	0
patient1	p1_t2	215	2	0
patient1	p1_t2	215	3	21
patient1	p1_t2	215	4	22
patient1	p1_t2	215	5	36
patient1	p1_t2	215	6	1
patient1	p1_t2	215	7	20
patient1	p1_t2	216	1	0
patient1	p1_t2	216	2	0
patient1	p1_t2	216	3	22
patient1	p1_t2	216	4	18
patient1	p1_t2	216	5	36
patient1	p1_t2	216	6	0
patient1	p1_t2	216	7	24
patient1	p1_t2	217	1	0
patient1	p1_t2	217	2	4
patient1	p1_t2	217	3	6
patient1	p1_t2	217	4	31
patient1	p1_t2	217	5	37
patient1	p1_t2	217	6	1
patient1	p1_t2	217	7	21
patient1	p1_t2	218	1	0
patient1	p1_t2	218	2	0
patient1	p1_t2	218	3	34
patient1	p1_t2	218	4	6
patient1	p1_t2	218	5	39
patient1	p1_t2	218	6	0
patient1	p1_t2	218	7	20
patient1	p1_t2	219	1	0
patient1	p1_t2	219	2	30
patient1	p1_t2	219	3	0
patient1	p1_t2	219	4	15
patient1	p1_t2	219	5	26
patient1	p1_t2	219	6	0
patient1	p1_t2	219	7	28
patient1	p1_t2	220	1	0
patient1	p1_t2	220	2	16
patient1	p1_t2	220	3	11
patient1	p1_t2	220	4	25
patient1	p1_t2	220	5	27
patient1	p1_t2	220	6	0
patient1	p1_t2	220	7	21
patient1	p1_t2	221	1	0
patient1	p1_t2	221	2	0
patient1	p1_t2	221	3	20
patient1	p1_t2	221	4	21
patient1	p1_t2	221	5	35
patient1	p1_t2	221	6	1
patient1	p1_t2	221	7	22
patient1	p1_t2	222	1	0
patient1	p1_t2	222	2	0
patient1	p1_t2	222	3	19
patient1	p1_t2	222	4	30
patient1	p1_t2	222	5	31
patient1	p1_t2	222	6	1
patient1	p1_t2	222	7	19
patient1	p1_t2	223	1	0
patient1	p1_t2	223	2	0
patient1	p1_t2	223	3	46
patient1	p1_t2	223	4	0
patient1	p1_t2	223	5	30
patient1	p1_t2	223	6	0
patient1	p1_t2	223	7	24
patient1	p1_t2	224	1	0
patient1	p1_t2	224	2	17
patient1	p1_t2	224	3	4
patient1	p1_t2	224	4	21
patient1	p1_t2	224	5	36
patient1	p1_t2	224	6	1
patient1	p1_t2	224	7	21
patient1	p1_t2	225	1	0
patient1	p1_t2	225	2	0
patient1	p1_t2	225	3	15
patient1	p1_t2	225	4	22
patient1	p1_t2	225	5	43
patient1	p1_t2	225	6	1
patient1	p1_t2	225	7	19
patient1	p1_t2	226	1	0
patient1	p1_t2	226	2	4
patient1	p1_t2	226	3	19
patient1	p1_t2	226	4	21
patient1	p1_t2	226	5	32
patient1	p1_t2	226	6	1
patient1	p1_t2	226	7	22
patient1	p1_t2	227	1	0
patient1	p1_t2	227	2	4
patient1	p1_t2	227	3	17
patient1	p1_t2	227	4	16
patient1	p1_t2	227	5	35
patient1	p1_t2	227	6	0
patient1	p1_t2	227	7	27
patient1	p1_t2	228	1	0
patient1	p1_t2	228	2	0
patient1	p1_t2	228	3	31
patient1	p1_t2	228	4	16
patient1	p1_t2	228	5	32
patient1	p1_t2	228	6	1
patient1	p1_t2	228	7	20
patient1	p1_t2	229	1	0
patient1	p1_t2	229	2	6
patient1	p1_t2	229	3	16
patient1	p1_t2	229	4	22
patient1	p1_t2	229	5	34
patient1	p1_t2	229	6	1
patient1	p1_t2	229	7	21
patient1	p1_t2	230	1	0
patient1	p1_t2	230	2	5
patient1	p1_t2	230	3	18
patient1	p1_t2	230	4	26
patient1	p1_t2	230	5	32
patient1	p1_t2	230	6	1
patient1	p1_t2	230	7	17
patient1	p1_t2	231	1	0
patient1	p1_t2	231	2	24
patient1	p1_t2	231	3	0
patient1	p1_t2	231	4	20
patient1	p1_t2	231	5	35
patient1	p1_t2	231	6	0
patient1	p1_t2	231	7	21
patient1	p1_t2	232	1	0
patient1	p1_t2	232	2	0
patient1	p1_t2	232	3	23
patient1	p1_t2	232	4	23
patient1	p1_t2	232	5	34
patient1	p1_t2	232	6	0
patient1	p1_t2	232	7	20
patient1	p1_t2	233	1	0
patient1	p1_t2	233	2	0
patient1	p1_t2	233	3	69
patient1	p1_t2	233	4	0
patient1	p1_t2	233	5	27
patient1	p1_t2	233	6	1
patient1	p1_t2	233	7	0
patient1	p1_t2	234	1	0
patient1	p1_t2	234	2	0
patient1	p1_t2	234	3	30
patient1	p1_t2	234	4	27
patient1	p1_t2	234	5	27
patient1	p1_t2	234	6	1
patient1	p1_t2	234	7	15
patient1	p1_t2	235	1	0
patient1	p1_t2	235	2	15
patient1	p1_t2	235	3	8
patient1	p1_t2	235	4	18
patient1	p1_t2	235	5	34
patient1	p1_t2	235	6	0
patient1	p1_t2	235	7	25
patient1	p1_t2	236	1	0
patient1	p1_t2	236	2	20
patient1	p1_t2	236	3	8
patient1	p1_t2	236	4	19
patient1	p1_t2	236	5	28
patient1	p1_t2	236	6	1
patient1	p1_t2	236	7	24
patient1	p1_t2	237	1	0
patient1	p1_t2	237	2	4
patient1	p1_t2	237	3	29
patient1	p1_t2	237	4	21
patient1	p1_t2	237	5	24
patient1	p1_t2	237	6	0
patient1	p1_t2	237	7	22
patient1	p1_t2	238	1	0
patient1	p1_t2	238	2	14
patient1	p1_t2	238	3	7
patient1	p1_t2	238	4	23
patient1	p1_t2	238	5	36
patient1	p1_t2	238	6	0
patient1	p1_t2	238	7	20
patient1	p1_t2	239	1	0
patient1	p1_t2	239	2	0
patient1	p1_t2	239	3	11
patient1	p1_t2	239	4	30
patient1	p1_t2	239	5	33
patient1	p1_t2	239	6	1
patient1	p1_t2	239	7	23
patient1	p1_t2	240	1	0
patient1	p1_t2	240	2	4
patient1	p1_t2	240	3	10
patient1	p1_t2	240	4	26
patient1	p1_t2	240	5	34
patient1	p1_t2	240	6	0
patient1	p1_t2	240	7	26
patient1	p1_t2	241	1	0
patient1	p1_t2	241	2	0
patient1	p1_t2	241	3	33
patient1	p1_t2	241	4	18
patient1	p1_t2	241	5	26
patient1	p1_t2	241	6	1
patient1	p1_t2	241	7	21
patient1	p1_t2	242	1	0
patient1	p1_t2	242	2	0
patient1	p1_t2	242	3	19
patient1	p1_t2	242	4	19
patient1	p1_t2	242	5	38
patient1	p1_t2	242	6	1
patient1	p1_t2	242	7	23
patient1	p1_t2	243	1	0
patient1	p1_t2	243	2	27
patient1	p1_t2	243	3	5
patient1	p1_t2	243	4	22
patient1	p1_t2	243	5	27
patient1	p1_t2	243	6	1
patient1	p1_t2	243	7	18
patient1	p1_t2	244	1	0
patient1	p1_t2	244	2	4
patient1	p1_t2	244	3	15
patient1	p1_t2	244	4	21
patient1	p1_t2	244	5	37
patient1	p1_t2	244	6	1
patient1	p1_t2	244	7	22
patient1	p1_t2	245	1	0
patient1	p1_t2	245	2	0
patient1	p1_t2	245	3	23
patient1	p1_t2	245	4	20
patient1	p1_t2	245	5	34
patient1	p1_t2	245	6	1
patient1	p1_t2	245	7	22
patient1	p1_t2	246	1	0
patient1	p1_t2	246	2	6
patient1	p1_t2	246	3	20
patient1	p1_t2	246	4	23
patient1	p1_t2	246	5	32
patient1	p1_t2	246	6	0
patient1	p1_t2	246	7	19
patient1	p1_t2	247	1	0
patient1	p1_t2	247	2	15
patient1	p1_t2	247	3	8
patient1	p1_t2	247	4	20
patient1	p1_t2	247	5	32
patient1	p1_t2	247	6	1
patient1	p1_t2	247	7	23
